location,target,unit,value,type,bin_start_incl,bin_end_notincl
HHS Region 1,1 wk ahead,percent,1,Point,NA,NA
HHS Region 1,2 wk ahead,percent,1.1,Point,NA,NA
HHS Region 1,3 wk ahead,percent,1.2,Point,NA,NA
HHS Region 1,4 wk ahead,percent,1.6,Point,NA,NA
HHS Region 1,Season onset,week,6,Point,NA,NA
HHS Region 1,Season peak percentage,percent,2.1,Point,NA,NA
HHS Region 1,Season peak week,week,7,Point,NA,NA
HHS Region 10,1 wk ahead,percent,1.6,Point,NA,NA
HHS Region 10,2 wk ahead,percent,2,Point,NA,NA
HHS Region 10,3 wk ahead,percent,2.2,Point,NA,NA
HHS Region 10,4 wk ahead,percent,2.4,Point,NA,NA
HHS Region 10,Season onset,week,6,Point,NA,NA
HHS Region 10,Season peak percentage,percent,4,Point,NA,NA
HHS Region 10,Season peak week,week,8,Point,NA,NA
HHS Region 2,1 wk ahead,percent,3.4,Point,NA,NA
HHS Region 2,2 wk ahead,percent,3.2,Point,NA,NA
HHS Region 2,3 wk ahead,percent,4.2,Point,NA,NA
HHS Region 2,4 wk ahead,percent,4.5,Point,NA,NA
HHS Region 2,Season onset,week,49,Point,NA,NA
HHS Region 2,Season peak percentage,percent,5.1,Point,NA,NA
HHS Region 2,Season peak week,week,6,Point,NA,NA
HHS Region 3,1 wk ahead,percent,2.6,Point,NA,NA
HHS Region 3,2 wk ahead,percent,2.8,Point,NA,NA
HHS Region 3,3 wk ahead,percent,3.1,Point,NA,NA
HHS Region 3,4 wk ahead,percent,3.5,Point,NA,NA
HHS Region 3,Season onset,week,4,Point,NA,NA
HHS Region 3,Season peak percentage,percent,4.4,Point,NA,NA
HHS Region 3,Season peak week,week,8,Point,NA,NA
HHS Region 4,1 wk ahead,percent,4,Point,NA,NA
HHS Region 4,2 wk ahead,percent,4.2,Point,NA,NA
HHS Region 4,3 wk ahead,percent,4.2,Point,NA,NA
HHS Region 4,4 wk ahead,percent,4.4,Point,NA,NA
HHS Region 4,Season onset,week,49,Point,NA,NA
HHS Region 4,Season peak percentage,percent,5.1,Point,NA,NA
HHS Region 4,Season peak week,week,6,Point,NA,NA
HHS Region 5,1 wk ahead,percent,2.2,Point,NA,NA
HHS Region 5,2 wk ahead,percent,2.5,Point,NA,NA
HHS Region 5,3 wk ahead,percent,2.8,Point,NA,NA
HHS Region 5,4 wk ahead,percent,3.1,Point,NA,NA
HHS Region 5,Season onset,week,2,Point,NA,NA
HHS Region 5,Season peak percentage,percent,3.7,Point,NA,NA
HHS Region 5,Season peak week,week,7,Point,NA,NA
HHS Region 6,1 wk ahead,percent,4.4,Point,NA,NA
HHS Region 6,2 wk ahead,percent,4.4,Point,NA,NA
HHS Region 6,3 wk ahead,percent,4.6,Point,NA,NA
HHS Region 6,4 wk ahead,percent,4.5,Point,NA,NA
HHS Region 6,Season onset,week,8,Point,NA,NA
HHS Region 6,Season peak percentage,percent,6.1,Point,NA,NA
HHS Region 6,Season peak week,week,6,Point,NA,NA
HHS Region 7,1 wk ahead,percent,2.4,Point,NA,NA
HHS Region 7,2 wk ahead,percent,2.8,Point,NA,NA
HHS Region 7,3 wk ahead,percent,3.1,Point,NA,NA
HHS Region 7,4 wk ahead,percent,3.3,Point,NA,NA
HHS Region 7,Season onset,week,4,Point,NA,NA
HHS Region 7,Season peak percentage,percent,4.4,Point,NA,NA
HHS Region 7,Season peak week,week,6,Point,NA,NA
HHS Region 8,1 wk ahead,percent,0.9,Point,NA,NA
HHS Region 8,2 wk ahead,percent,1.5,Point,NA,NA
HHS Region 8,3 wk ahead,percent,1.6,Point,NA,NA
HHS Region 8,4 wk ahead,percent,1.9,Point,NA,NA
HHS Region 8,Season onset,week,6,Point,NA,NA
HHS Region 8,Season peak percentage,percent,3.4,Point,NA,NA
HHS Region 8,Season peak week,week,8,Point,NA,NA
HHS Region 9,1 wk ahead,percent,3.2,Point,NA,NA
HHS Region 9,2 wk ahead,percent,3.2,Point,NA,NA
HHS Region 9,3 wk ahead,percent,3.4,Point,NA,NA
HHS Region 9,4 wk ahead,percent,3.4,Point,NA,NA
HHS Region 9,Season onset,week,4,Point,NA,NA
HHS Region 9,Season peak percentage,percent,5,Point,NA,NA
HHS Region 9,Season peak week,week,51,Point,NA,NA
US National,1 wk ahead,percent,2.9,Point,NA,NA
US National,2 wk ahead,percent,3,Point,NA,NA
US National,3 wk ahead,percent,3.1,Point,NA,NA
US National,4 wk ahead,percent,3.1,Point,NA,NA
US National,Season onset,week,51,Point,NA,NA
US National,Season peak percentage,percent,3.5,Point,NA,NA
US National,Season peak week,week,5,Point,NA,NA
HHS Region 1,1 wk ahead,percent,4.37717548367094e-05,Bin,0.0,0.1
HHS Region 1,1 wk ahead,percent,0.000131616008843585,Bin,0.1,0.2
HHS Region 1,1 wk ahead,percent,0.000212215238657446,Bin,0.2,0.3
HHS Region 1,1 wk ahead,percent,0.0120474987307601,Bin,0.3,0.4
HHS Region 1,1 wk ahead,percent,0.0121852281165417,Bin,0.4,0.5
HHS Region 1,1 wk ahead,percent,0.0162543754392903,Bin,0.5,0.6
HHS Region 1,1 wk ahead,percent,0.0261989014154071,Bin,0.6,0.7
HHS Region 1,1 wk ahead,percent,0.0810910742034738,Bin,0.7,0.8
HHS Region 1,1 wk ahead,percent,0.10469759874388,Bin,0.8,0.9
HHS Region 1,1 wk ahead,percent,0.145861971031837,Bin,0.9,1.0
HHS Region 1,1 wk ahead,percent,0.142035187135701,Bin,1.0,1.1
HHS Region 1,1 wk ahead,percent,0.14011429693083,Bin,1.1,1.2
HHS Region 1,1 wk ahead,percent,0.104921274055487,Bin,1.2,1.3
HHS Region 1,1 wk ahead,percent,0.0814111906132379,Bin,1.3,1.4
HHS Region 1,1 wk ahead,percent,0.0461440719699412,Bin,1.4,1.5
HHS Region 1,1 wk ahead,percent,0.0225868328347067,Bin,1.5,1.6
HHS Region 1,1 wk ahead,percent,0.0107544296579308,Bin,1.6,1.7
HHS Region 1,1 wk ahead,percent,0.0165205558689062,Bin,1.7,1.8
HHS Region 1,1 wk ahead,percent,0.00471173848931983,Bin,1.8,1.9
HHS Region 1,1 wk ahead,percent,0.00659448022604064,Bin,1.9,2.0
