location,target,unit,value,type,bin_start_incl,bin_end_notincl
HHS Region 1,1 wk ahead,percent,1.8,Point,NA,NA
HHS Region 1,2 wk ahead,percent,2.1,Point,NA,NA
HHS Region 1,3 wk ahead,percent,2.2,Point,NA,NA
HHS Region 1,4 wk ahead,percent,1.9,Point,NA,NA
HHS Region 1,Season onset,week,51,Point,NA,NA
HHS Region 1,Season peak percentage,percent,2.5,Point,NA,NA
HHS Region 1,Season peak week,week,7,Point,NA,NA
HHS Region 10,1 wk ahead,percent,1.2,Point,NA,NA
HHS Region 10,2 wk ahead,percent,1.3,Point,NA,NA
HHS Region 10,3 wk ahead,percent,1.3,Point,NA,NA
HHS Region 10,4 wk ahead,percent,1.4,Point,NA,NA
HHS Region 10,Season onset,week,5,Point,NA,NA
HHS Region 10,Season peak percentage,percent,2.3,Point,NA,NA
HHS Region 10,Season peak week,week,9,Point,NA,NA
HHS Region 2,1 wk ahead,percent,3.1,Point,NA,NA
HHS Region 2,2 wk ahead,percent,3.3,Point,NA,NA
HHS Region 2,3 wk ahead,percent,3.2,Point,NA,NA
HHS Region 2,4 wk ahead,percent,2.9,Point,NA,NA
HHS Region 2,Season onset,week,2,Point,NA,NA
HHS Region 2,Season peak percentage,percent,3.8,Point,NA,NA
HHS Region 2,Season peak week,week,6,Point,NA,NA
HHS Region 3,1 wk ahead,percent,2.7,Point,NA,NA
HHS Region 3,2 wk ahead,percent,2.8,Point,NA,NA
HHS Region 3,3 wk ahead,percent,2.8,Point,NA,NA
HHS Region 3,4 wk ahead,percent,2.7,Point,NA,NA
HHS Region 3,Season onset,week,47,Point,NA,NA
HHS Region 3,Season peak percentage,percent,3.2,Point,NA,NA
HHS Region 3,Season peak week,week,5,Point,NA,NA
HHS Region 4,1 wk ahead,percent,1.8,Point,NA,NA
HHS Region 4,2 wk ahead,percent,1.7,Point,NA,NA
HHS Region 4,3 wk ahead,percent,1.6,Point,NA,NA
HHS Region 4,4 wk ahead,percent,1.6,Point,NA,NA
HHS Region 4,Season onset,week,50,Point,NA,NA
HHS Region 4,Season peak percentage,percent,2.1,Point,NA,NA
HHS Region 4,Season peak week,week,3,Point,NA,NA
HHS Region 5,1 wk ahead,percent,1.7,Point,NA,NA
HHS Region 5,2 wk ahead,percent,2,Point,NA,NA
HHS Region 5,3 wk ahead,percent,2.1,Point,NA,NA
HHS Region 5,4 wk ahead,percent,2.2,Point,NA,NA
HHS Region 5,Season onset,week,6,Point,NA,NA
HHS Region 5,Season peak percentage,percent,2.8,Point,NA,NA
HHS Region 5,Season peak week,week,8,Point,NA,NA
HHS Region 6,1 wk ahead,percent,5,Point,NA,NA
HHS Region 6,2 wk ahead,percent,5.1,Point,NA,NA
HHS Region 6,3 wk ahead,percent,5.2,Point,NA,NA
HHS Region 6,4 wk ahead,percent,5,Point,NA,NA
HHS Region 6,Season onset,week,47,Point,NA,NA
HHS Region 6,Season peak percentage,percent,6.5,Point,NA,NA
HHS Region 6,Season peak week,week,7,Point,NA,NA
HHS Region 7,1 wk ahead,percent,1.5,Point,NA,NA
HHS Region 7,2 wk ahead,percent,1.5,Point,NA,NA
HHS Region 7,3 wk ahead,percent,1.6,Point,NA,NA
HHS Region 7,4 wk ahead,percent,1.5,Point,NA,NA
HHS Region 7,Season onset,week,6,Point,NA,NA
HHS Region 7,Season peak percentage,percent,2.5,Point,NA,NA
HHS Region 7,Season peak week,week,6,Point,NA,NA
HHS Region 8,1 wk ahead,percent,1.8,Point,NA,NA
HHS Region 8,2 wk ahead,percent,2,Point,NA,NA
HHS Region 8,3 wk ahead,percent,2.1,Point,NA,NA
HHS Region 8,4 wk ahead,percent,2.1,Point,NA,NA
HHS Region 8,Season onset,week,5,Point,NA,NA
HHS Region 8,Season peak percentage,percent,2.7,Point,NA,NA
HHS Region 8,Season peak week,week,8,Point,NA,NA
HHS Region 9,1 wk ahead,percent,2.6,Point,NA,NA
HHS Region 9,2 wk ahead,percent,2.8,Point,NA,NA
HHS Region 9,3 wk ahead,percent,2.8,Point,NA,NA
HHS Region 9,4 wk ahead,percent,2.7,Point,NA,NA
HHS Region 9,Season onset,week,5,Point,NA,NA
HHS Region 9,Season peak percentage,percent,3.5,Point,NA,NA
HHS Region 9,Season peak week,week,6,Point,NA,NA
US National,1 wk ahead,percent,2.4,Point,NA,NA
US National,2 wk ahead,percent,2.4,Point,NA,NA
US National,3 wk ahead,percent,2.3,Point,NA,NA
US National,4 wk ahead,percent,2.2,Point,NA,NA
US National,Season onset,week,3,Point,NA,NA
US National,Season peak percentage,percent,2.6,Point,NA,NA
US National,Season peak week,week,5,Point,NA,NA
HHS Region 1,1 wk ahead,percent,2.90197513505667e-05,Bin,0.0,0.1
HHS Region 1,1 wk ahead,percent,8.03378947457039e-05,Bin,0.1,0.2
HHS Region 1,1 wk ahead,percent,0.000118110788072867,Bin,0.2,0.3
HHS Region 1,1 wk ahead,percent,0.000165872478840114,Bin,0.3,0.4
HHS Region 1,1 wk ahead,percent,0.000223109215735698,Bin,0.4,0.5
HHS Region 1,1 wk ahead,percent,0.000288346895483286,Bin,0.5,0.6
HHS Region 1,1 wk ahead,percent,0.00622315300492519,Bin,0.6,0.7
HHS Region 1,1 wk ahead,percent,0.000434023501116349,Bin,0.7,0.8
HHS Region 1,1 wk ahead,percent,0.00637370308992928,Bin,0.8,0.9
HHS Region 1,1 wk ahead,percent,0.00449485486817176,Bin,0.9,1.0
HHS Region 1,1 wk ahead,percent,0.0065237498695157,Bin,1.0,1.1
HHS Region 1,1 wk ahead,percent,0.000732002024796582,Bin,1.1,1.2
HHS Region 1,1 wk ahead,percent,0.0262099857808904,Bin,1.2,1.3
HHS Region 1,1 wk ahead,percent,0.0380012033969736,Bin,1.3,1.4
HHS Region 1,1 wk ahead,percent,0.065422607001785,Bin,1.4,1.5
HHS Region 1,1 wk ahead,percent,0.100654154084411,Bin,1.5,1.6
HHS Region 1,1 wk ahead,percent,0.0772385715379733,Bin,1.6,1.7
HHS Region 1,1 wk ahead,percent,0.118311919287657,Bin,1.7,1.8
HHS Region 1,1 wk ahead,percent,0.135916286666614,Bin,1.8,1.9
HHS Region 1,1 wk ahead,percent,0.0792304655594674,Bin,1.9,2.0
HHS Region 1,1 wk ahead,percent,0.0674811619348989,Bin,2.0,2.1
HHS Region 1,1 wk ahead,percent,0.0615756289180889,Bin,2.1,2.2
HHS Region 1,1 wk ahead,percent,0.0595596156968541,Bin,2.2,2.3
HHS Region 1,1 wk ahead,percent,0.0360261157581128,Bin,2.3,2.4
HHS Region 1,1 wk ahead,percent,0.0417985448428516,Bin,2.4,2.5
HHS Region 1,1 wk ahead,percent,0.0143366525806747,Bin,2.5,2.6
HHS Region 1,1 wk ahead,percent,0.0122841823170995,Bin,2.6,2.7
