location,target,unit,value,type,bin_start_incl,bin_end_notincl
HHS Region 1,1 wk ahead,percent,5.3,Point,NA,NA
HHS Region 1,2 wk ahead,percent,5,Point,NA,NA
HHS Region 1,3 wk ahead,percent,4.1,Point,NA,NA
HHS Region 1,4 wk ahead,percent,3.3,Point,NA,NA
HHS Region 1,Season onset,week,47,Point,NA,NA
HHS Region 1,Season peak percentage,percent,5.6,Point,NA,NA
HHS Region 1,Season peak week,week,6,Point,NA,NA
HHS Region 10,1 wk ahead,percent,3.1,Point,NA,NA
HHS Region 10,2 wk ahead,percent,3,Point,NA,NA
HHS Region 10,3 wk ahead,percent,2.7,Point,NA,NA
HHS Region 10,4 wk ahead,percent,2.4,Point,NA,NA
HHS Region 10,Season onset,week,51,Point,NA,NA
HHS Region 10,Season peak percentage,percent,4.8,Point,NA,NA
HHS Region 10,Season peak week,week,1,Point,NA,NA
HHS Region 2,1 wk ahead,percent,8.7,Point,NA,NA
HHS Region 2,2 wk ahead,percent,7.8,Point,NA,NA
HHS Region 2,3 wk ahead,percent,6.8,Point,NA,NA
HHS Region 2,4 wk ahead,percent,5.6,Point,NA,NA
HHS Region 2,Season onset,week,49,Point,NA,NA
HHS Region 2,Season peak percentage,percent,9.8,Point,NA,NA
HHS Region 2,Season peak week,week,5,Point,NA,NA
HHS Region 3,1 wk ahead,percent,6.5,Point,NA,NA
HHS Region 3,2 wk ahead,percent,6,Point,NA,NA
HHS Region 3,3 wk ahead,percent,5.5,Point,NA,NA
HHS Region 3,4 wk ahead,percent,4.8,Point,NA,NA
HHS Region 3,Season onset,week,51,Point,NA,NA
HHS Region 3,Season peak percentage,percent,7.5,Point,NA,NA
HHS Region 3,Season peak week,week,5,Point,NA,NA
HHS Region 4,1 wk ahead,percent,8.6,Point,NA,NA
HHS Region 4,2 wk ahead,percent,8.2,Point,NA,NA
HHS Region 4,3 wk ahead,percent,7.5,Point,NA,NA
HHS Region 4,4 wk ahead,percent,6.9,Point,NA,NA
HHS Region 4,Season onset,week,45,Point,NA,NA
HHS Region 4,Season peak percentage,percent,9.3,Point,NA,NA
HHS Region 4,Season peak week,week,6,Point,NA,NA
HHS Region 5,1 wk ahead,percent,5,Point,NA,NA
HHS Region 5,2 wk ahead,percent,4.3,Point,NA,NA
HHS Region 5,3 wk ahead,percent,3.8,Point,NA,NA
HHS Region 5,4 wk ahead,percent,3.3,Point,NA,NA
HHS Region 5,Season onset,week,49,Point,NA,NA
HHS Region 5,Season peak percentage,percent,6,Point,NA,NA
HHS Region 5,Season peak week,week,5,Point,NA,NA
HHS Region 6,1 wk ahead,percent,10,Point,NA,NA
HHS Region 6,2 wk ahead,percent,8.4,Point,NA,NA
HHS Region 6,3 wk ahead,percent,7,Point,NA,NA
HHS Region 6,4 wk ahead,percent,6,Point,NA,NA
HHS Region 6,Season onset,week,48,Point,NA,NA
HHS Region 6,Season peak percentage,percent,12.6,Point,NA,NA
HHS Region 6,Season peak week,week,4,Point,NA,NA
HHS Region 7,1 wk ahead,percent,7.3,Point,NA,NA
HHS Region 7,2 wk ahead,percent,6.3,Point,NA,NA
HHS Region 7,3 wk ahead,percent,5.1,Point,NA,NA
HHS Region 7,4 wk ahead,percent,4.3,Point,NA,NA
HHS Region 7,Season onset,week,49,Point,NA,NA
HHS Region 7,Season peak percentage,percent,8.8,Point,NA,NA
HHS Region 7,Season peak week,week,5,Point,NA,NA
HHS Region 8,1 wk ahead,percent,3.3,Point,NA,NA
HHS Region 8,2 wk ahead,percent,3.1,Point,NA,NA
HHS Region 8,3 wk ahead,percent,2.8,Point,NA,NA
HHS Region 8,4 wk ahead,percent,2.5,Point,NA,NA
HHS Region 8,Season onset,week,50,Point,NA,NA
HHS Region 8,Season peak percentage,percent,3.8,Point,NA,NA
HHS Region 8,Season peak week,week,6,Point,NA,NA
HHS Region 9,1 wk ahead,percent,4.8,Point,NA,NA
HHS Region 9,2 wk ahead,percent,4.6,Point,NA,NA
HHS Region 9,3 wk ahead,percent,4.3,Point,NA,NA
HHS Region 9,4 wk ahead,percent,3.8,Point,NA,NA
HHS Region 9,Season onset,week,49,Point,NA,NA
HHS Region 9,Season peak percentage,percent,6.9,Point,NA,NA
HHS Region 9,Season peak week,week,52,Point,NA,NA
US National,1 wk ahead,percent,7.3,Point,NA,NA
US National,2 wk ahead,percent,7,Point,NA,NA
US National,3 wk ahead,percent,6.6,Point,NA,NA
US National,4 wk ahead,percent,6.1,Point,NA,NA
US National,Season onset,week,47,Point,NA,NA
US National,Season peak percentage,percent,7.7,Point,NA,NA
US National,Season peak week,week,6,Point,NA,NA
HHS Region 1,1 wk ahead,percent,7.96443349700788e-05,Bin,0.0,0.1
HHS Region 1,1 wk ahead,percent,0.000283134731432351,Bin,0.1,0.2
HHS Region 1,1 wk ahead,percent,0.000539601359268915,Bin,0.2,0.3
HHS Region 1,1 wk ahead,percent,0.000917881278955791,Bin,0.3,0.4
HHS Region 1,1 wk ahead,percent,0.00139568869101162,Bin,0.4,0.5
